doc_id,url,cache,fulltext,nature,published,entity_name,entity_type,geo_path 
2697/e3a6c_GLmag_janvier2023.pdf,https://www.grand-lac.fr/fileadmin/import/Magazine/GLmag_janvier2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2697/e3a6c_GLmag_janvier2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2697/e3a6c_GLmag_janvier2023.pdf.txt,,2023-01-04 00:00:00,CA Grand Lac,Intercommunalité,CA Grand Lac/Savoie/Auvergne-Rhône-Alpes
2697/8ac05_GLmag_mai2023.pdf,http://www.grand-lac.fr/fileadmin/import/Magazine/GLmag_mai2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2697/8ac05_GLmag_mai2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2697/8ac05_GLmag_mai2023.pdf.txt,,2023-01-18 00:00:00,CA Grand Lac,Intercommunalité,CA Grand Lac/Savoie/Auvergne-Rhône-Alpes
1838/3e8f7_bp-2023-port-de-plaisance.pdf,http://ville-pontlabbe.bzh/wp-content/uploads/2023/08/bp-2023-port-de-plaisance.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/1838/3e8f7_bp-2023-port-de-plaisance.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/1838/3e8f7_bp-2023-port-de-plaisance.pdf.txt,,2023-01-17 00:00:00,Pont-l'Abbé,Commune,Pont-l'Abbé/CC du Pays Bigouden Sud/Finistère/Bretagne
1838/d51a4_pv-10-01-2023.pdf,http://ville-pontlabbe.bzh/wp-content/uploads/2023/03/pv-10-01-2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/1838/d51a4_pv-10-01-2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/1838/d51a4_pv-10-01-2023.pdf.txt,,2023-01-10 00:00:00,Pont-l'Abbé,Commune,Pont-l'Abbé/CC du Pays Bigouden Sud/Finistère/Bretagne
2671/441d3_Changement-situation-2020-2021.pdf,https://www.montagnesdugiffre.fr/wp-content/uploads/2023/01/Changement-situation-2020-2021.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2671/441d3_Changement-situation-2020-2021.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2671/441d3_Changement-situation-2020-2021.pdf.txt,,2023-01-01 00:00:00,CC des Montagnes du Giffre,Intercommunalité,CC des Montagnes du Giffre/Haute-Savoie/Auvergne-Rhône-Alpes
2671/6bff6_Bulletin-commande-composteur_CCMG.pdf,https://www.montagnesdugiffre.fr/wp-content/uploads/2023/01/Bulletin-commande-composteur_CCMG.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2671/6bff6_Bulletin-commande-composteur_CCMG.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2671/6bff6_Bulletin-commande-composteur_CCMG.pdf.txt,,2023-01-01 00:00:00,CC des Montagnes du Giffre,Intercommunalité,CC des Montagnes du Giffre/Haute-Savoie/Auvergne-Rhône-Alpes
2671/6eadd_REOM-2023_Formulaire-reclamation_PROS.pdf,https://www.montagnesdugiffre.fr/wp-content/uploads/2023/01/REOM-2023_Formulaire-reclamation_PROS.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2671/6eadd_REOM-2023_Formulaire-reclamation_PROS.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2671/6eadd_REOM-2023_Formulaire-reclamation_PROS.pdf.txt,comm,2023-01-01 00:00:00,CC des Montagnes du Giffre,Intercommunalité,CC des Montagnes du Giffre/Haute-Savoie/Auvergne-Rhône-Alpes
2671/0a467_PV_2023_01_23.pdf,https://www.montagnesdugiffre.fr/wp-content/uploads/2023/03/PV_2023_01_23.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2671/0a467_PV_2023_01_23.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2671/0a467_PV_2023_01_23.pdf.txt,,2023-01-23 00:00:00,CC des Montagnes du Giffre,Intercommunalité,CC des Montagnes du Giffre/Haute-Savoie/Auvergne-Rhône-Alpes
2671/8515d_Navettes-hivernales-Haut-Giffre-Guide-horaires-2022-2023-version-2.pdf,https://www.montagnesdugiffre.fr/wp-content/uploads/2023/01/Navettes-hivernales-Haut-Giffre-Guide-horaires-2022-2023-version-2.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2671/8515d_Navettes-hivernales-Haut-Giffre-Guide-horaires-2022-2023-version-2.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2671/8515d_Navettes-hivernales-Haut-Giffre-Guide-horaires-2022-2023-version-2.pdf.txt,,2023-01-01 00:00:00,CC des Montagnes du Giffre,Intercommunalité,CC des Montagnes du Giffre/Haute-Savoie/Auvergne-Rhône-Alpes
2671/6f888_REOM-2023_Formulaire-reclamation_PROS_Version-WEB.pdf,https://www.montagnesdugiffre.fr/wp-content/uploads/2023/01/REOM-2023_Formulaire-reclamation_PROS_Version-WEB.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2671/6f888_REOM-2023_Formulaire-reclamation_PROS_Version-WEB.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2671/6f888_REOM-2023_Formulaire-reclamation_PROS_Version-WEB.pdf.txt,comm,2023-01-01 00:00:00,CC des Montagnes du Giffre,Intercommunalité,CC des Montagnes du Giffre/Haute-Savoie/Auvergne-Rhône-Alpes
2671/47b0b_CARTE_TOURISTIQUE_HIVER_2023.pdf,https://www.montagnesdugiffre.fr/wp-content/uploads/2023/01/CARTE_TOURISTIQUE_HIVER_2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2671/47b0b_CARTE_TOURISTIQUE_HIVER_2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2671/47b0b_CARTE_TOURISTIQUE_HIVER_2023.pdf.txt,comm,2023-01-01 00:00:00,CC des Montagnes du Giffre,Intercommunalité,CC des Montagnes du Giffre/Haute-Savoie/Auvergne-Rhône-Alpes
1838/53aaa_reglement-dattribution-des-subventions.pdf,http://ville-pontlabbe.bzh/wp-content/uploads/2023/01/reglement-dattribution-des-subventions.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/1838/53aaa_reglement-dattribution-des-subventions.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/1838/53aaa_reglement-dattribution-des-subventions.pdf.txt,,2023-01-01 00:00:00,Pont-l'Abbé,Commune,Pont-l'Abbé/CC du Pays Bigouden Sud/Finistère/Bretagne
1838/8db07_convocation-10-01-2023.pdf,http://ville-pontlabbe.bzh/wp-content/uploads/2023/01/convocation-10-01-2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/1838/8db07_convocation-10-01-2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/1838/8db07_convocation-10-01-2023.pdf.txt,,2023-01-10 00:00:00,Pont-l'Abbé,Commune,Pont-l'Abbé/CC du Pays Bigouden Sud/Finistère/Bretagne
2696/33618_001_23-Décision_Attribution marché rideaux métallique VIVAL La Rabatelière.pdf,https://www.ccfulgent-essarts.fr/content/download/591218/15597520/file/001_23-Décision_Attribution marché rideaux métallique VIVAL La Rabatelière.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/33618_001_23-Décision_Attribution marché rideaux métallique VIVAL La Rabatelière.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/33618_001_23-Décision_Attribution marché rideaux métallique VIVAL La Rabatelière.pdf.txt,,2023-01-04 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2697/ae415_M%C3%A9mo_tri_2023_VF.pdf,http://www.grand-lac.fr/fileadmin/ARBORESCENCE/Au_quotidien/Protection_de_l_environnement/valorisation_des_dechets/trier_et_reduire/M%C3%A9mo_tri_2023_VF.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2697/ae415_M%C3%A9mo_tri_2023_VF.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2697/ae415_M%C3%A9mo_tri_2023_VF.pdf.txt,,2023-01-01 00:00:00,CA Grand Lac,Intercommunalité,CA Grand Lac/Savoie/Auvergne-Rhône-Alpes
2696/3fd49_005_23-Décision_Convention Orange Rousselerie VC107 cHACUH2.pdf,https://www.ccfulgent-essarts.fr/content/download/591228/15597560/file/005_23-Décision_Convention Orange Rousselerie VC107 cHACUH2.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/3fd49_005_23-Décision_Convention Orange Rousselerie VC107 cHACUH2.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/3fd49_005_23-Décision_Convention Orange Rousselerie VC107 cHACUH2.pdf.txt,,2023-01-18 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/56968_010_23-Décision_Attribution marché PI MO aménagements espaces zone La Mongie EeB.pdf,https://www.ccfulgent-essarts.fr/content/download/591269/15597726/file/010_23-Décision_Attribution marché PI MO aménagements espaces zone La Mongie EeB.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/56968_010_23-Décision_Attribution marché PI MO aménagements espaces zone La Mongie EeB.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/56968_010_23-Décision_Attribution marché PI MO aménagements espaces zone La Mongie EeB.pdf.txt,,2023-01-25 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/7cfff_008_23-Décision_Attribution marché assistance chargé CTG.pdf,http://www.ccfulgent-essarts.fr/content/download/591231/15597572/file/008_23-Décision_Attribution marché assistance chargé CTG.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/7cfff_008_23-Décision_Attribution marché assistance chargé CTG.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/7cfff_008_23-Décision_Attribution marché assistance chargé CTG.pdf.txt,,2023-01-20 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/af57c_005_23-Décision_Convention Orange Rousselerie VC107 cHACUH2.pdf,http://www.ccfulgent-essarts.fr/content/download/591228/15597560/file/005_23-Décision_Convention Orange Rousselerie VC107 cHACUH2.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/af57c_005_23-Décision_Convention Orange Rousselerie VC107 cHACUH2.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/af57c_005_23-Décision_Convention Orange Rousselerie VC107 cHACUH2.pdf.txt,,2023-01-18 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/7fb51_Notice de concertation.pdf,http://www.ccfulgent-essarts.fr/content/download/591468/15598593/file/Notice de concertation.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/7fb51_Notice de concertation.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/7fb51_Notice de concertation.pdf.txt,,2023-01-26 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/886f7_ROB 2023_CCPSFE.pdf,http://www.ccfulgent-essarts.fr/content/download/591705/15599627/file/ROB 2023_CCPSFE.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/886f7_ROB 2023_CCPSFE.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/886f7_ROB 2023_CCPSFE.pdf.txt,,2023-01-26 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/94f24_003_23-Décision_Convention Vendée Eau ZA Belle Entrée Sud Essarts en Bocage.pdf,http://www.ccfulgent-essarts.fr/content/download/591224/15597544/file/003_23-Décision_Convention Vendée Eau ZA Belle Entrée Sud Essarts en Bocage.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/94f24_003_23-Décision_Convention Vendée Eau ZA Belle Entrée Sud Essarts en Bocage.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/94f24_003_23-Décision_Convention Vendée Eau ZA Belle Entrée Sud Essarts en Bocage.pdf.txt,,2023-01-18 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/bf3c3_006_23-Décision_Attribution marché remplacement projecteurs intérieurs aquabulles.pdf,http://www.ccfulgent-essarts.fr/content/download/591229/15597564/file/006_23-Décision_Attribution marché remplacement projecteurs intérieurs aquabulles.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/bf3c3_006_23-Décision_Attribution marché remplacement projecteurs intérieurs aquabulles.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/bf3c3_006_23-Décision_Attribution marché remplacement projecteurs intérieurs aquabulles.pdf.txt,,2023-01-19 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/bd61c_006_23-Décision_Attribution marché remplacement projecteurs intérieurs aquabulles.pdf,https://www.ccfulgent-essarts.fr/content/download/591229/15597564/file/006_23-Décision_Attribution marché remplacement projecteurs intérieurs aquabulles.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/bd61c_006_23-Décision_Attribution marché remplacement projecteurs intérieurs aquabulles.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/bd61c_006_23-Décision_Attribution marché remplacement projecteurs intérieurs aquabulles.pdf.txt,,2023-01-19 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/e825b_PV conseil 26janv23 signé.pdf,http://www.ccfulgent-essarts.fr/content/download/591339/15598015/file/PV conseil 26janv23 signé.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/e825b_PV conseil 26janv23 signé.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/e825b_PV conseil 26janv23 signé.pdf.txt,,2023-01-26 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/10d0b_310_22-Délibération_Appel assistante docteur maison santé Saint-Fulgent NDUBOIS.pdf,http://www.ccfulgent-essarts.fr/content/download/591034/15596705/file/310_22-Délibération_Appel assistante docteur maison santé Saint-Fulgent NDUBOIS.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/10d0b_310_22-Délibération_Appel assistante docteur maison santé Saint-Fulgent NDUBOIS.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/10d0b_310_22-Délibération_Appel assistante docteur maison santé Saint-Fulgent NDUBOIS.pdf.txt,,2023-01-08 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/110f0_011_23-Délibération_Mise en place M57 1er janvier 2023.pdf,https://www.ccfulgent-essarts.fr/content/download/591270/15597730/file/011_23-Délibération_Mise en place M57 1er janvier 2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/110f0_011_23-Délibération_Mise en place M57 1er janvier 2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/110f0_011_23-Délibération_Mise en place M57 1er janvier 2023.pdf.txt,,2023-01-27 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/e6432_008_23-Décision_Attribution marché assistance chargé CTG.pdf,https://www.ccfulgent-essarts.fr/content/download/591231/15597572/file/008_23-Décision_Attribution marché assistance chargé CTG.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/e6432_008_23-Décision_Attribution marché assistance chargé CTG.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/e6432_008_23-Décision_Attribution marché assistance chargé CTG.pdf.txt,,2023-01-20 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/6ae12_310_22-Délibération_Appel assistante docteur maison santé Saint-Fulgent NDUBOIS.pdf,https://www.ccfulgent-essarts.fr/content/download/591034/15596705/file/310_22-Délibération_Appel assistante docteur maison santé Saint-Fulgent NDUBOIS.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/6ae12_310_22-Délibération_Appel assistante docteur maison santé Saint-Fulgent NDUBOIS.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/6ae12_310_22-Délibération_Appel assistante docteur maison santé Saint-Fulgent NDUBOIS.pdf.txt,,2023-01-08 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/5122a_Notice de concertation.pdf,https://www.ccfulgent-essarts.fr/content/download/591468/15598593/file/Notice de concertation.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/5122a_Notice de concertation.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/5122a_Notice de concertation.pdf.txt,,2023-01-26 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/621fd_009_23-Décsion_Attribution marché assistance recrutement chargé patrimoine bati.pdf,http://www.ccfulgent-essarts.fr/content/download/591233/15597580/file/009_23-Décsion_Attribution marché assistance recrutement chargé patrimoine bati.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/621fd_009_23-Décsion_Attribution marché assistance recrutement chargé patrimoine bati.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/621fd_009_23-Décsion_Attribution marché assistance recrutement chargé patrimoine bati.pdf.txt,,2023-01-20 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/2dca8_004_24-Décision_Convention Vendée Eau ZA Hermitage Bazoges en Paillers.pdf,http://www.ccfulgent-essarts.fr/content/download/591226/15597552/file/004_24-Décision_Convention Vendée Eau ZA Hermitage Bazoges en Paillers.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/2dca8_004_24-Décision_Convention Vendée Eau ZA Hermitage Bazoges en Paillers.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/2dca8_004_24-Décision_Convention Vendée Eau ZA Hermitage Bazoges en Paillers.pdf.txt,,2023-01-18 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2697/094e7_GLmag_mai2023.pdf,https://www.grand-lac.fr/fileadmin/import/Magazine/GLmag_mai2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2697/094e7_GLmag_mai2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2697/094e7_GLmag_mai2023.pdf.txt,,2023-01-18 00:00:00,CA Grand Lac,Intercommunalité,CA Grand Lac/Savoie/Auvergne-Rhône-Alpes
2696/8ebb7_PV conseil 26janv23 signé.pdf,https://www.ccfulgent-essarts.fr/content/download/591339/15598015/file/PV conseil 26janv23 signé.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/8ebb7_PV conseil 26janv23 signé.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/8ebb7_PV conseil 26janv23 signé.pdf.txt,,2023-01-26 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/8f895_219_22-Décision_appel à un agent d'entretien cabinet médical des Brouzils.pdf,https://www.ccfulgent-essarts.fr/content/download/590723/15595370/file/219_22-Décision_appel à un agent d'entretien cabinet médical des Brouzils.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/8f895_219_22-Décision_appel à un agent d'entretien cabinet médical des Brouzils.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/8f895_219_22-Décision_appel à un agent d'entretien cabinet médical des Brouzils.pdf.txt,,2023-01-30 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/97bb1_012_23-Délibération_DETR DSIL dde subvention réno énergétique bâtiments communautaires.pdf,https://www.ccfulgent-essarts.fr/content/download/591271/15597734/file/012_23-Délibération_DETR DSIL dde subvention réno énergétique bâtiments communautaires.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/97bb1_012_23-Délibération_DETR DSIL dde subvention réno énergétique bâtiments communautaires.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/97bb1_012_23-Délibération_DETR DSIL dde subvention réno énergétique bâtiments communautaires.pdf.txt,,2023-01-27 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/aa3ad_009_23-Décsion_Attribution marché assistance recrutement chargé patrimoine bati.pdf,https://www.ccfulgent-essarts.fr/content/download/591233/15597580/file/009_23-Décsion_Attribution marché assistance recrutement chargé patrimoine bati.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/aa3ad_009_23-Décsion_Attribution marché assistance recrutement chargé patrimoine bati.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/aa3ad_009_23-Décsion_Attribution marché assistance recrutement chargé patrimoine bati.pdf.txt,,2023-01-20 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/7e51a_343_22-Délibération MuMo 2023.pdf,https://www.ccfulgent-essarts.fr/content/download/591166/15597284/file/343_22-Délibération MuMo 2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/7e51a_343_22-Délibération MuMo 2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/7e51a_343_22-Délibération MuMo 2023.pdf.txt,,2023-01-20 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/145b3_Convoc affichage 26 janv 2023.pdf,https://www.ccfulgent-essarts.fr/content/download/591246/15597632/file/Convoc affichage 26 janv 2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/145b3_Convoc affichage 26 janv 2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/145b3_Convoc affichage 26 janv 2023.pdf.txt,,2023-01-26 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/ca9b9_359_22-Décision_Avenant marché location mantenance photocopieurs.pdf,https://www.ccfulgent-essarts.fr/content/download/591183/15597352/file/359_22-Décision_Avenant marché location mantenance photocopieurs.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/ca9b9_359_22-Décision_Avenant marché location mantenance photocopieurs.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/ca9b9_359_22-Décision_Avenant marché location mantenance photocopieurs.pdf.txt,,2023-01-16 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/15f8a_343_22-Délibération MuMo 2023.pdf,http://www.ccfulgent-essarts.fr/content/download/591166/15597284/file/343_22-Délibération MuMo 2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/15f8a_343_22-Délibération MuMo 2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/15f8a_343_22-Délibération MuMo 2023.pdf.txt,,2023-01-20 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/f744e_Convoc affichage 26 janv 2023.pdf,http://www.ccfulgent-essarts.fr/content/download/591246/15597632/file/Convoc affichage 26 janv 2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/f744e_Convoc affichage 26 janv 2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/f744e_Convoc affichage 26 janv 2023.pdf.txt,,2023-01-26 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/a6a7a_359_22-Décision_Avenant marché location mantenance photocopieurs.pdf,http://www.ccfulgent-essarts.fr/content/download/591183/15597352/file/359_22-Décision_Avenant marché location mantenance photocopieurs.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/a6a7a_359_22-Décision_Avenant marché location mantenance photocopieurs.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/a6a7a_359_22-Décision_Avenant marché location mantenance photocopieurs.pdf.txt,,2023-01-16 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/b150e_313_22-Décision_Appel assistante docteur maison santé Saint-Fulgent.pdf,http://www.ccfulgent-essarts.fr/content/download/591079/15596926/file/313_22-Décision_Appel assistante docteur maison santé Saint-Fulgent.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/b150e_313_22-Décision_Appel assistante docteur maison santé Saint-Fulgent.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/b150e_313_22-Décision_Appel assistante docteur maison santé Saint-Fulgent.pdf.txt,,2023-01-30 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
2696/94cd3_ROB 2023_CCPSFE.pdf,https://www.ccfulgent-essarts.fr/content/download/591705/15599627/file/ROB 2023_CCPSFE.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2696/94cd3_ROB 2023_CCPSFE.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2696/94cd3_ROB 2023_CCPSFE.pdf.txt,,2023-01-26 00:00:00,CC du Pays de Saint-Fulgent - Les Essarts,Intercommunalité,CC du Pays de Saint-Fulgent - Les Essarts/Vendée/Pays de la Loire
